875,229,481,473,239,321,84,222
876,109,287,183,36,454,378,302
877,241,205,199,130,388,352,214
878,290,469,355,170,456,217,25
879,10,358,8,260,465,155,392
880,21,357,71,479,495,104,195
881,65,471,125,441,50,78,89
882,423,417,76,418,374,253,196
883,125,155,37,203,488,28,90
884,375,479,486,466,326,69,456
885,101,226,328,244,170,462,374
886,333,305,406,40,400,361,287
887,79,211,131,156,360,374,8
888,434,242,216,110,118,436,61
889,428,278,264,185,446,214,467
890,148,46,174,419,130,200,130
891,30,484,298,254,476,290,164
892,438,171,499,114,46,121,469
893,426,492,99,251,374,484,49
894,64,178,243,205,67,406,319
895,497,323,53,370,378,244,328
896,103,39,68,63,392,392,259
897,292,12,245,291,356,37,399
898,289,294,47,178,480,381,342
899,16,366,420,321,27,248,467
900,306,149,201,312,5,85,194
901,194,207,34,47,355,271,462
902,174,115,145,270,42,490,463
903,312,254,100,149,234,253,297
904,295,195,431,339,471,82,64
905,442,183,29,185,315,218,467
906,247,200,99,98,351,269,388
907,91,193,305,63,182,443,383
908,29,364,156,496,275,476,289
909,452,463,329,274,237,282,181
910,477,483,115,7,336,31,365
911,193,44,52,337,406,159,145
912,360,479,421,209,179,53,24
913,211,347,88,318,173,337,81
914,147,282,240,157,402,442,365
915,332,85,32,207,227,226,467
916,59,83,342,433,281,413,111
917,481,107,62,104,241,233,222
918,371,123,260,142,167,388,204
919,257,327,216,336,357,211,141
920,145,432,213,38,25,6,137
921,1,387,64,1,489,412,422
922,77,122,416,150,210,419,324
923,436,341,149,160,437,69,115
924,275,250,326,378,54,198,64
925,68,211,24,0,281,69,189
926,279,245,223,121,180,135,369
927,275,364,260,11,186,488,106
928,33,64,180,221,472,70,140
929,326,65,148,53,22,498,162
930,206,9,432,498,453,121,379
931,112,51,381,432,95,51,210
932,172,476,417,239,196,153,160
933,275,192,425,248,360,366,203
934,128,382,311,103,152,166,250
935,123,254,176,321,294,20,72
936,446,24,357,237,101,78,387
937,434,127,109,256,162,114,349
938,350,229,331,116,293,353,269
939,275,74,203,367,476,53,253
940,312,93,205,456,249,86,474
941,389,251,106,201,416,98,118
942,226,53,410,265,498,492,40
943,493,150,440,134,183,288,3
944,258,70,20,4,114,235,448
945,180,457,0,65,386,441,203
946,222,478,242,127,48,310,119
947,382,205,143,474,322,378,120
948,201,68,465,1,273,489,246
949,358,330,10,276,111,421,182
950,3,187,364,289,192,197,135
951,463,463,87,162,477,474,151
952,437,3,458,342,281,320,403
953,51,456,111,227,425,372,229
954,411,59,304,167,75,324,178
955,382,356,177,418,216,320,364
956,263,294,343,277,96,122,432
957,113,222,253,360,234,259,352
958,177,265,116,272,437,499,462
959,100,183,164,249,233,277,176
960,24,311,113,387,281,65,393
961,418,15,291,92,88,100,109
962,131,379,170,124,227,36,442
963,420,226,491,203,89,146,232
964,309,428,79,72,3,356,475
965,324,49,150,265,481,3,342
966,6,163,104,401,149,162,6
967,409,423,407,320,308,115,497
968,247,278,188,169,34,137,318
969,286,150,318,95,90,368,113
970,112,167,105,359,228,387,298
971,428,70,290,39,371,308,105
972,181,168,388,318,135,17,38
973,345,418,201,79,173,463,33
974,401,225,411,111,297,286,293
975,430,47,354,488,120,336,48
976,445,429,79,99,155,87,425
977,445,279,297,262,492,362,204
978,400,373,300,115,36,443,371
979,133,468,96,195,445,85,201
980,206,250,123,219,357,371,74
981,297,62,84,446,128,328,451
982,298,39,327,273,15,389,21
983,178,289,212,209,307,414,352
984,401,170,208,490,443,324,357
985,212,251,178,388,330,435,146
986,135,272,401,404,111,375,112
987,263,292,486,380,165,412,284
988,449,331,358,376,117,241,423
989,236,335,185,212,296,289,287
990,40,367,226,248,118,493,324
991,288,244,345,75,488,307,162
992,234,15,210,105,259,484,379
993,19,361,459,380,34,163,268
994,155,88,304,169,2,384,378
995,171,258,288,288,10,456,189
996,317,202,69,155,395,68,472
997,334,99,182,402,178,270,35
998,314,9,277,171,348,26,57
999,102,268,290,222,425,208,324
